File Name,Duration (seconds),File Size with Header (bytes),Transcription
IISc_VaaniProject_M_BR_Samastip_00875178_1305510000_TGKMR_8171_10133_12821.wav,2.688,87314,AH EN SO GOOD TICKET TO
IISc_VaaniProject_M_BR_Samastip_05836762_0224330000_FA_264982_15210_17898.wav,2.688,87314,ARO DOIABE CAREA
IISc_VaaniProject_M_BR_Samastip_Ompr49669_1253070000_BHBSINCG_127471_16298_18986.wav,2.688,87314,WHOGELVS IT EDINSITENDA MAMMA WUPLANTRADIN
IISc_VaaniProject_M_BR_Samastip_Sach25482_1206010000_BHSPAC_362115_13130_15818.wav,2.688,87314,YOU HAD THE VALAHA BANDRIGIRA WA
IISc_VaaniProject_M_BR_Samastip_Prem54992_1446250000_BHGJINCG_169510_10090_12778.wav,2.688,87314,DO I MEAN TO ATA HAM BREVEM MAHAMMES OF DERNAMAN HILLAGE YEAR
IISc_VaaniProject_M_BR_Samastip_Musk78053_1004520000_BHSPMO_369132_9216_11904.wav,2.688,87314,IN KI ASPAT PAS BIG SHADOW
IISc_VaaniProject_M_BR_Samastip_Ashw07767_0547160000_BHGGGA_363984_1706_4394.wav,2.688,87314,IS CAFRAME EGG BUT YOU COULD TE
IISc_VaaniProject_M_BR_Samastip_muke37304_0328110000_BHSPOTHER_369555_3370_6058.wav,2.688,87314,ARKE THEREUPOR THE LUGGY RANGE CANDA
IISc_VaaniProject_M_BR_Samastip_Parw59972_0636000000_BHARCH_352225_5482_8170.wav,2.688,87314,YE'VE GOT O PART OUT O HOLKINA FAMI THE CRALKINHUN
IISc_VaaniProject_M_BR_Samastip_04629065_0925510000_KTDKALI_204060_14538_17226.wav,2.688,87314,YOU SIVISON ATACASIVI TUNDALOGAGASIBIP
IISc_VaaniProject_M_BR_Samastip_67061026_0612410000_BHVSCOHW_338408_17408_20096.wav,2.688,87314,YOU YOU LOK BOT O BE CAKO WHAT YOU WIL BEAR TO
IISc_VaaniProject_M_BR_Samastip_MdCh09136_0859140000_BHSPST_369730_10624_13312.wav,2.688,87314,UDA HITI THE PATABADY MAY NOM A WAY TIE
IISc_VaaniProject_M_BR_Samastip_Ashw07767_0404340000_MRADAF_323701_7317_10005.wav,2.688,87314,ALL THE OPET VERY SADIT FAND HE
IISc_VaaniProject_M_BR_Samastip_Kris41988_1009000000_20220913_075119_149_2837.wav,2.688,87314,YE OTOA YOUR OTOPELO BETCE
IISc_VaaniProject_M_BR_Samastip_Khus30546_1037220000_CGBTEV_241622_298_2986.wav,2.688,87314,DE BOR CABOD RORA LA ANANI ATALE
IISc_VaaniProject_M_BR_Samastip_Chan83323_1033590000_BHJHBR_310302_8341_11029.wav,2.688,87314,YO GOD TO ME BREA COWWA PO TARAPE
IISc_VaaniProject_M_BR_Samastip_77887710_1451390000_20221008_141118_12373_15061.wav,2.688,87314,COLIAN APPER QUALILIGE ON DEVERT OF IM FARE
IISc_VaaniProject_M_WB_Jalpaigu_Ranj98700_0920550000_WBJGSP_170604_20202_22890.wav,2.688,87314,ONEEXTN DO R HARAVARA DERCAZIE
IISc_VaaniProject_M_WB_Jalpaigu_Sapa33456_1014530000_WBJGPO_183711_11402_14090.wav,2.688,87314,OBVISTEDE THE CONOMISES GAUSE
IISc_VaaniProject_M_WB_Jalpaigu_Parm95854_1529400000_TGNLTD_115183_15178_17866.wav,2.688,87314,DOEST BEN RUPAS THER ECTO BY EXART
IISc_VaaniProject_M_WB_Jalpaigu_Amri25542_1152570000_TGNLBUPS_203808_13717_16405.wav,2.688,87314,TOTO BARI DEVEDI TOWARDS CHAMBRA
IISc_VaaniProject_M_WB_Jalpaigu_Raji00751_0329300000_WBJGGT_48346_2901_5589.wav,2.688,87314,TROBY DI THE I DID ATHODIC ABAATI
IISc_VaaniProject_M_WB_Jalpaigu_Naku63728_1047360000_BHJHAMP_235330_21354_24042.wav,2.688,87314,ABJECT  WHICH EVER MONACTION KNOWS NOT IN CARTUA DECTIVAYE
IISc_VaaniProject_M_WB_Jalpaigu_Subh67605_1743540000_WBJGRI_48417_3765_6453.wav,2.688,87314,NORTE EDU DE NOUGA AND JOLE VASA
IISc_VaaniProject_M_WB_Jalpaigu_Anik83682_0917480000_WBJGCO_200873_14485_17173.wav,2.688,87314,IT WON'T TOCH HARLY THER HA A TE E DE BOS
IISc_VaaniProject_M_WB_Jalpaigu_Shiv56633_0329150000_WBJGMT_48581_1877_4565.wav,2.688,87314,ERE WAS LITTLE BODY IT THE CATALO NEA
IISc_VaaniProject_M_WB_Jalpaigu_Pank65322_0535300000_BHGJPL_169463_10048_12736.wav,2.688,87314,RIDER MOR RILI WHICH WOULD BEFI
IISc_VaaniProject_M_WB_Jalpaigu_Sona35624_1408270000_CGBMEX_346511_5098_7786.wav,2.688,87314,ARENT BEBERT I WONT I DON'T ONLY
IISc_VaaniProject_M_WB_Jalpaigu_Solo11191_0654280000_WBJGRE_271077_1365_4053.wav,2.688,87314,ITAC PRA GRINBU RESTUDIN
IISc_VaaniProject_M_WB_Jalpaigu_Rimp06150_1149320000_WBJGBR_260736_21120_23808.wav,2.688,87314,SHI A THAT MUST DEL AS
IISc_VaaniProject_M_WB_Jalpaigu_Babl75485_2201230000_WBJGOTHER_99998_7146_9834.wav,2.688,87314,HOW AS BEEN GO LONG ONE LL CLIN
IISc_VaaniProject_M_WB_Jalpaigu_Suja80961_0606010000_WBJGUN_48327_2090_4778.wav,2.688,87314,THEY CAN NUMBER BE YING WOMANLY
IISc_VaaniProject_M_WB_Jalpaigu_Saik89825_1015170000_BHARBR_352032_6912_9600.wav,2.688,87314,BADE TI SHABNE BETRE O MONOD
IISc_VaaniProject_M_WB_Jalpaigu_Jayd27814_0548380000_WBJGPG_48663_1514_4202.wav,2.688,87314,NO NO NO BY GA NETWOMAN EY
IISc_VaaniProject_M_WB_Jalpaigu_Varu63251_1127180000_WBJGGOB_208984_6976_9664.wav,2.688,87314,JUST A ETAVOROVRA MONE AWIE
IISc_VaaniProject_M_WB_Jalpaigu_Raje88511_1107100000_JGSP_107203_3253_5941.wav,2.688,87314,ON GAK YOU GET CAITE TI FOR YOR FLAD TO
IISc_VaaniProject_M_WB_Jalpaigu_Neel89093_0554250000_APATHEC_134339_1365_4053.wav,2.688,87314,IT SHOVER THE DECA TA TAKEA GIMSAND THAT IT SHOULD BE
IISc_VaaniProject_M_WB_Jalpaigu_Tonu80096_0650210000_BHJHAT_310341_17642_20330.wav,2.688,87314,IT WON'T GET YOU LOG TOAN GAV HER LAD ARYTAR TEN E I A TOO
IISc_VaaniProject_M_WB_Jalpaigu_Sona55879_1100470000_BHJHBC_310305_1685_4373.wav,2.688,87314,HE THEN BOOKS AN AMATA PADO PAMACIN
IISc_VaaniProject_M_WB_Jalpaigu_Saji11376_1212300000_WBJGMT_48709_9877_12565.wav,2.688,87314,CHARIDI GIRICHA PARIGAT JOAN REBORTE
IISc_VaaniProject_M_WB_Jalpaigu_Jhum61237_1505460000_WBJGGA_48620_16789_19477.wav,2.688,87314,BARGLAR MOTTO BARIOR DICTEVACHI
IISc_VaaniProject_M_WB_Jalpaigu_Tapa61748_1253280000_JGCOS_133749_7776_10464.wav,2.688,87314,ICOY ERESTAURANT DAVITOR DE TECUSONDER
IISc_VaaniProject_M_WB_Jalpaigu_Piya50736_1230170000_WBJGRE_174943_7914_10602.wav,2.688,87314,EVIN ALONE ALADE BEPI ABOUT
IISc_VaaniProject_M_WB_Jalpaigu_Kama67519_1918150000_BHVSCOHW_338408_16000_18688.wav,2.688,87314,T A OCCASIONI SPOT TO THE SE SCOODNE BE ECTYPE AT THER
IISc_VaaniProject_M_WB_Jalpaigu_Anik83682_0755410000_WBJGPG_202435_1493_4181.wav,2.688,87314,E CANAMA TE IBATICH FOR WUT MA
IISc_VaaniProject_M_WB_Jalpaigu_Pank65322_0537030000_BHJHARS_115669_4426_7114.wav,2.688,87314,MU XUMERWUDER GOTA ONETTE
IISc_VaaniProject_M_WB_Jalpaigu_Puja56168_0323290000_BHARCA_352125_1450_4138.wav,2.688,87314,H WULBE D IFKY PA HAD THE HALAT
IISc_VaaniProject_M_WB_Jalpaigu_ANIN87555_0746450000_WBJGHEC_230851_12074_14762.wav,2.688,87314,JON HAD TREPORTSHOL THE LECUTON WHICH WE BUT LETO
IISc_VaaniProject_M_WB_Jalpaigu_Sona35624_1410210000_KTDKACO_299443_5525_8213.wav,2.688,87314,EHANA DE RAA TE E TU MISD
IISc_VaaniProject_M_WB_Jalpaigu_Mano42310_1411570000_WBJGHEC_105157_341_3029.wav,2.688,87314,THIT THEY WERE TO DEM REDUM GRADEA
IISc_VaaniProject_M_WB_Jalpaigu_Kumk94567_1614280000_WBJGST_48173_3392_6080.wav,2.688,87314,ANOW MREAK DESH ATOM OF DON BOTTOM MOLTY DICTABAT
IISc_VaaniProject_M_WB_Jalpaigu_Anan73054_1531400000_WBJGFN_238587_18560_21248.wav,2.688,87314,SI DESID THE GODS ATSA
IISc_VaaniProject_M_WB_Jalpaigu_Arch53070_1923060000_JGCS_133740_1749_4437.wav,2.688,87314,ICAMECA LUCANETURIBETAES
IISc_VaaniProject_M_WB_Jalpaigu_Bikr86860_0606190000_CH_265003_746_3434.wav,2.688,87314,SHUM ME ONLAK LOGIB HITHER HER TO
IISc_VaaniProject_M_WB_Jalpaigu_Mano42310_1429310000_WBJGBA_201582_682_3370.wav,2.688,87314,WON NOT BY LADDLE YER AN
IISc_VaaniProject_M_WB_Jalpaigu_Pint53689_1228560000_WBPLOTHER_1893_7797_10485.wav,2.688,87314,DO BUST O NEWBU SUCH WELL
IISc_VaaniProject_M_WB_Jalpaigu_Utta67345_0153290000_TGNLGS_51170_9162_11850.wav,2.688,87314,ON A HOVINISHED DONG AGER CAVAGENUS
IISc_VaaniProject_M_WB_Jalpaigu_Saga39292_1426460000_WBJGBU_170884_11818_14506.wav,2.688,87314,INBEIS TISE NAMI EVAS TICAM LAGANNI
IISc_VaaniProject_M_WB_Jalpaigu_Megh20795_1953490000_UPVNFL_203476_8768_11456.wav,2.688,87314,AMONG THE REY RESER ONNATUAL WUSEGAT
IISc_VaaniProject_M_WB_Jalpaigu_Suja80961_0622520000_CGBTHIS_31748_714_3402.wav,2.688,87314,AMABID AN DATI E AT THE OBSAR
IISc_VaaniProject_M_WB_Jalpaigu_Mano42310_1403570000_KTBBK_198003_4992_7680.wav,2.688,87314,ABOUTE CANI GARDENOL MOLARASE
IISc_VaaniProject_M_WB_Jalpaigu_Parv75380_2252560000_JGOTHER_108284_13557_16245.wav,2.688,87314,DORENOV ABONIAGI YET A TE SAID
IISc_VaaniProject_M_WB_Jalpaigu_Paye61084_1322380000_WBJGFE_267894_2282_4970.wav,2.688,87314,DO CO A GOODO AM NONE LO DA YETE
IISc_VaaniProject_M_WB_Jalpaigu_Utta67345_0210410000_BHCO_134944_1578_4266.wav,2.688,87314,EANDEC TEPROJECTOR GENEALAGES TO B
IISc_VaaniProject_M_WB_Jalpaigu_Amri25542_1158430000_KTCMLA_300268_6314_9002.wav,2.688,87314,DYING BETWEEN THE GEVICTEBAHI AGARU
IISc_VaaniProject_M_WB_Jalpaigu_Sand64637_0451280000_WBJGFN_247203_20053_22741.wav,2.688,87314,O MORE THAN MORE GIRWAS ANOTHER POWERT IM CONJOY THE
IISc_VaaniProject_M_WB_Jalpaigu_Rumi04992_1030590000_CGKDSH_62435_10986_13674.wav,2.688,87314,IS PORTINICUM A PAI GUA
IISc_VaaniProject_M_WB_Jalpaigu_Paye61084_1254260000_WBJGFR_48220_5802_8490.wav,2.688,87314,AT TECEASPELLA N HUDINTE
IISc_VaaniProject_M_WB_Jalpaigu_Apum67980_0751550000_WBJGCP_270887_10400_13088.wav,2.688,87314,ORTE BATTOM FOWIFOIC BLACK BULLER
IISc_VaaniProject_M_WB_Jalpaigu_Rosh09845_0529360000_WBJGGS_202917_11125_13813.wav,2.688,87314,ORAGA THE MISORT FORIS
IISc_VaaniProject_M_WB_Jalpaigu_Sanj21622_1004300000_BHVSFE_25230_2304_4992.wav,2.688,87314,SAMNEDISURO DE CAMONALTACA CODOSONE
IISc_VaaniProject_M_WB_Jalpaigu_Jaya74691_1656510000_JGBIS_157404_13845_16533.wav,2.688,87314,VON COUL BE UNDOLUGTED A EXCATEPOSALRITY
IISc_VaaniProject_M_WB_Jalpaigu_Diwa89745_1023100000_WBJGFI_259724_3552_6240.wav,2.688,87314,A DE POCORA GIVES YU KUNTAGARAGE
IISc_VaaniProject_M_WB_Jalpaigu_Gaye28547_1748140000_BHVSCO_228435_18005_20693.wav,2.688,87314,HADBLY CUNNIN TAB TEOGE
IISc_VaaniProject_M_WB_Jalpaigu_Diwa89745_1034340000_WBJGREI_195538_3445_6133.wav,2.688,87314,EGORTEL CRUBORO DUTALA
IISc_VaaniProject_M_WB_Jalpaigu_Jayd27814_0524120000_WBJGCO_200863_1216_3904.wav,2.688,87314,IT HA TOKEN OF GRAMMAN TO LET PADDICOT WHEN I DIS
IISc_VaaniProject_M_WB_Jalpaigu_Subh67605_1743540000_WBJGRI_48417_10304_12992.wav,2.688,87314,THE ONTOS JONLDETE
IISc_VaaniProject_M_WB_Jalpaigu_Pint53689_1218250000_BHVSCOHW_338405_1493_4181.wav,2.688,87314,I PRER DOCTOR REDER DET THE
IISc_VaaniProject_M_WB_Jalpaigu_Apar07789_0619250000_WBJGHIS_251094_15146_17834.wav,2.688,87314,BO THAT PASHE RIGER CUSHUNDERII
IISc_VaaniProject_M_WB_Jalpaigu_Mano42310_1411110000_CGBMEX_346491_17130_19818.wav,2.688,87314,TI ETAR TE THOT HIS COLTRIES FORAM EGLOR
IISc_VaaniProject_M_WB_Jalpaigu_Part29841_2043480000_JGCA_157393_1258_3946.wav,2.688,87314,TOVI DICO LACONOLOGECTI MORAL PARTED DISIO
IISc_VaaniProject_M_WB_Jalpaigu_Raja33733_1535500000_WBJGOTHER_105119_6880_9568.wav,2.688,87314,EAGEDER DO FASE DU TO OLLAGAS ROTE
IISc_VaaniProject_M_WB_Jalpaigu_Rink65067_1111480000_BHJHBC_310405_5952_8640.wav,2.688,87314,BKSHOPI MO ETINCUM OPENING METIN
IISc_VaaniProject_M_WB_Jalpaigu_Kumk12595_0629410000_BHJHEV_133104_5802_8490.wav,2.688,87314,ON A GLORB THICLY GIBLE TETIN LIGHE
IISc_VaaniProject_M_WB_Jalpaigu_Raja33733_1559000000_WBJGCG_201615_8544_11232.wav,2.688,87314,BASATE DOWNSITED CALARTA GULAPILONE
IISc_VaaniProject_M_CG_Bastar_Kavi03896_0629060000_CGBTSU_87962_609_3297.wav,2.688,87314,YA PAKER TO CAN DE CADERIR
IISc_VaaniProject_M_CG_Bastar_Rajn55124_1412420000_CGBTCG_279903_16845_19533.wav,2.688,87314,LCAWONA TAT ATAHAI WAT I BATIVI DE CRAHAI
IISc_VaaniProject_M_CG_Bastar_Tarr89024_0524520000_CGBTCA_83612_6506_9194.wav,2.688,87314,IS PAT PATET DADONTINI D
IISc_VaaniProject_M_CG_Bastar_Kavi03896_0731250000_UPVNLA_142634_2640_5328.wav,2.688,87314,ISPENNY LOVE BU THA BITAY
IISc_VaaniProject_M_CG_Bastar_Sinu33768_1507260000_CGBTPG_45830_11070_13758.wav,2.688,87314,A HODY CON AT PEEPIGE COS BEACUN IZEA
IISc_VaaniProject_M_CG_Bastar_69133023_1107590000_CGBTBK_280171_10538_13226.wav,2.688,87314,PART WITTI LORUCUMANASOTTE UBRE
IISc_VaaniProject_M_CG_Bastar_Kavi03896_0734160000_BHVSAT_337930_6723_9411.wav,2.688,87314,O SPECOTE PEPA TO CAREOAE
IISc_VaaniProject_M_CG_Bastar_Kavi03896_0708460000_CGBTOTHER_105415_15200_17888.wav,2.688,87314,A COA A HEAGE O PINKLE SAFF DECA TE A
IISc_VaaniProject_M_CG_Bastar_Avon88115_0626530000_CGBTJAT_82878_3456_6144.wav,2.688,87314,YOU CANOT TELL THE PORTO A AT THO
IISc_VaaniProject_M_CG_Bastar_Kavi03896_0713390000_KTCMGOB_266646_8754_11442.wav,2.688,87314,OSKE HART TE MA MO BILE HAIR
IISc_VaaniProject_M_CG_Bastar_Aafr32455_1836090000_TGNLFOS_178172_8673_11361.wav,2.688,87314,A DU OR BILDINGI TECI DEIN HE
IISc_VaaniProject_M_CG_Bastar_Rahu84677_0722280000_CGBTBR_174121_16073_18761.wav,2.688,87314,CAFE PERPOTE VIDICADERA
IISc_VaaniProject_M_CG_Bastar_03008088_1028460000_CGBTOF_201505_6922_9610.wav,2.688,87314,O ARKARD YOUN HAKOM GUT BIG HAIR
IISc_VaaniProject_M_CG_Bastar_Kavi03896_0716560000_UPVNGA_1188_15098_17786.wav,2.688,87314,BOLD SADER GONET PARE A TETITI IN IN
IISc_VaaniProject_M_CG_Bastar_Jiya98253_1611430000_CGBTML_279619_17238_19926.wav,2.688,87314,ORIO BUT I MAKE WIDE BOR THE VITICA DERA
IISc_VaaniProject_M_CG_Bastar_Nars51789_1059260000_CGBTTE_52140_19328_22016.wav,2.688,87314,ERDICATE THE APODE DI GADERE ASTON
IISc_VaaniProject_M_CG_Bastar_Sinu33768_1516010000_CGBTLK_31051_203_2891.wav,2.688,87314,KEN A DIDI TNAYE N DI ME HADY COLON I
IISc_VaaniProject_M_CG_Bastar_Neet47022_1421350000_BHGJFA_155746_13473_16161.wav,2.688,87314,OSE WO SCUS BED E GOOD FLORD WHEN AAGAAHE
IISc_VaaniProject_M_CG_Bastar_Mish06645_1424280000_KTCMBU_32396_17218_19906.wav,2.688,87314,MUSCIV BEDY A MAHDO TO TI E AN OTHET OTIN
IISc_VaaniProject_M_CG_Bastar_Pink05353_1120020000_UPVNAT_190065_10634_13322.wav,2.688,87314,EIHTIEN OF WHICH BEND TAK BATE
IISc_VaaniProject_M_CG_Bastar_Sula56233_1132100000_MRAFE_256201_15008_17696.wav,2.688,87314,THEY BOUGTE HIT TO MADE UP THE MOCKY DUTCHEP
IISc_VaaniProject_M_BR_Madhepur_Gaur69602_0730350000_BHMPRI_368393_18922_21610.wav,2.688,87314,THOTE TAT AL TO TOT BOLOC IVES TE RACMANKE
IISc_VaaniProject_M_BR_Madhepur_Chan63300_0541070000_BHMPOTHER_366461_3274_5962.wav,2.688,87314,E ECLAMORANTTHE MALACICO HRAPPER
IISc_VaaniProject_M_BR_Madhepur_Manj55966_0705080000_BHMPHE_367621_20000_22688.wav,2.688,87314,OH DOUT THAT TES SADY BEN IS FAGETIN CAT E
IISc_VaaniProject_M_BR_Madhepur_Gaur69602_0800590000_BHMPOTHER_367740_15456_18144.wav,2.688,87314,PARMACA READ COLLATA BALULAGALTE
IISc_VaaniProject_M_BR_Kishanganj_Deep92831_0158570000_BHKGAMP_350246_18227_20915.wav,2.688,87314,OR ANYBODY A CHILD OF DERAD OR YOU E
IISc_VaaniProject_M_BR_Kishanganj_Anuj98218_0135490000_BHVSFE_338582_12844_15532.wav,2.688,87314,O A TATY PUT ON RATHE HIGH HA
IISc_VaaniProject_M_BR_Kishanganj_Sach25418_1030590000_BHKGLA_349995_11909_14597.wav,2.688,87314,CONGO AVING DE KINDLYTO ER
IISc_VaaniProject_M_BR_Kishanganj_Vars18452_0938000000_BHGGAT_363425_12993_15681.wav,2.688,87314,OU MA SIKE TOL US AS A MAN BEAD A COHO A H
IISc_VaaniProject_M_BR_Kishanganj_Deep92831_0155070000_BHKGMQ_208843_6317_9005.wav,2.688,87314,CHAR WHOM BUT LIGO WE HAD NO OM BUT DONNO
IISc_VaaniProject_M_BR_Kishanganj_Abhi80360_1134250000_BHKGTE_287603_18389_21077.wav,2.688,87314,BECH ME YOUD SAY BON HY ATE YO MATET NOZARATE HERE
IISc_VaaniProject_M_BR_Kishanganj_Govi36528_0034140000_BHARCA_352136_14597_17285.wav,2.688,87314,OLD WO DOES WO DOVE WITH TELLEVY DECRA DEAAI HE
IISc_VaaniProject_M_BR_Kishanganj_Manz30786_1537560000_KTCMLA_300268_9668_12356.wav,2.688,87314,DECRYE OR BE  GO UBINT MEL
IISc_VaaniProject_M_BR_Kishanganj_Jayk56064_0559500000_KTCMGS_145490_6175_8863.wav,2.688,87314,DU CANDAN PUTUGENACOPO
IISc_VaaniProject_M_WB_North24P_74273299_0328420000_MRADA_81292_14293_16981.wav,2.688,87314,ONINQLE O VITE DAN FAAA HE
IISc_VaaniProject_M_WB_North24P_31650677_1415170000_WBN24PSP_193723_10805_13493.wav,2.688,87314,ONE GOLD KEEPER GOLD POSTI SHAMNI DARI
IISc_VaaniProject_M_WB_North24P_Srij88423_0602180000_WBN24POTHER_295210_11466_14154.wav,2.688,87314,EBON E CANNINOITY ON A GULA BASHEL DIGER
IISc_VaaniProject_M_WB_North24P_30420272_1328540000_WBN24PFN_275890_15840_18528.wav,2.688,87314,NANAN ROKOMITCH OTOBOTO BILL RINGRED SAH
IISc_VaaniProject_M_WB_North24P_Sanc8373423_0619130000_WBN24PSP_228921_12298_14986.wav,2.688,87314,VOLIVOL EQUALLY OCCHILITACTIVITY
IISc_VaaniProject_M_WB_North24P_Apar09686_1111470000_WBN24PIM_295392_6677_9365.wav,2.688,87314,MA BODELIQE CHAVAIKE DA HATIN
IISc_VaaniProject_M_WB_North24P_Apar09686_1020070000_TGKOF_203066_2517_5205.wav,2.688,87314,EDICTAFOR DIN MOVILE E DOCAN SHURU
IISc_VaaniProject_M_WB_North24P_31335040_1044380000_WBPLOTHER_202329_4917_7605.wav,2.688,87314,AR SHAMNE CUZL BORETA MUDIOMRA DICTIBUCH
IISc_VaaniProject_M_WB_North24P_30553562_0653200000_BHJHMQ_113415_5738_8426.wav,2.688,87314,YE TOO BI LINGA TO DICANY
IISc_VaaniProject_M_WB_North24P_PART27258_1746100000_BHJHME_115733_10880_13568.wav,2.688,87314,DILO OOSTOPUNIBUEATELLA
IISc_VaaniProject_M_WB_North24P_20231354_0604490000_TGNLTD_115183_928_3616.wav,2.688,87314,ANYTHIN DERGETO CHAPURAGTO
IISc_VaaniProject_M_WB_North24P_Srij88423_1037200000_TGKBC_186251_14698_17386.wav,2.688,87314,BINOROCOMMIT CHARVAN BODILESSIAN
IISc_VaaniProject_M_WB_North24P_98099617_0616090000_WBN24PZO_255678_330_3018.wav,2.688,87314,BODEQUALY BUY SHAMNE
IISc_VaaniProject_M_WB_North24P_00174231_0914020000_TGNLAMP_142742_1066_3754.wav,2.688,87314,I TAK TEE ON AKWALO PARK
IISc_VaaniProject_M_WB_North24P_Sanc8373423_0609250000_WBN24PEV_41184_426_3114.wav,2.688,87314,ECONE AME ECHT BEBODY DIK THE BAT SI
IISc_VaaniProject_M_WB_North24P_91159862_0210550000_OTHER_109357_9120_11808.wav,2.688,87314,I SHAMNON IC THE DIGER RAITS OFFICAS SOMETI
IISc_VaaniProject_M_WB_North24P_Soum37507_0643400000_WBN24PCH_156112_14730_17418.wav,2.688,87314,AT TIS A DESEMBORD DITO CHRISTA JOHN MODIN AD IN
IISc_VaaniProject_M_WB_North24P_Subr29599_1600120000_WBN24PRAS_204416_1856_4544.wav,2.688,87314,AUR TECTRTIATE INDIAN RILISTITIAN
IISc_VaaniProject_M_WB_North24P_Mant58749_1514280000_BHECHCOHW_358416_18272_20960.wav,2.688,87314,URUS HAME OR BERARATU
IISc_VaaniProject_M_WB_North24P_91227156_1625380000_WBN24PMT_295281_20160_22848.wav,2.688,87314,SHE DID BUCHAK BOULDY BE TO BEG ME THAT YOU DON'T SO
IISc_VaaniProject_M_WB_North24P_39729789_0906010000_BHBSSR_235101_106_2794.wav,2.688,87314,PRINTIS ROOM THE HYATISITISHROOM TE COMBODO
IISc_VaaniProject_M_WB_North24P_20546377_1807590000_WBN24PGA_36394_394_3082.wav,2.688,87314,O RIDE IDISHO BOOTS CULA MA TERTSWUL BE
IISc_VaaniProject_M_WB_North24P_94949136_0714420000_BHMEC_113947_6368_9056.wav,2.688,87314,EBONGA BEKIL WELLAI CHOCKLE WELL I
IISc_VaaniProject_M_WB_North24P_30374958_0848400000_JKJCO_370285_5930_8618.wav,2.688,87314,LORDATTY AN EGUONEA MANIGE GULO
IISc_VaaniProject_M_WB_North24P_97470049_1725410000_BHPG_107310_4522_7210.wav,2.688,87314,LE DU SHOTATA WOUD DANIT CHOBI
IISc_VaaniProject_M_WB_North24P_39791212_1758290000_WBN24POTHER_220352_352_3040.wav,2.688,87314,POSTABISIS ANO THE DUDRONECALA
IISc_VaaniProject_M_WB_North24P_91778595_0644160000_UPVNGT_43718_12576_15264.wav,2.688,87314,BIKET BA SHUR NIN BAS BELOWE T LEAGE
IISc_VaaniProject_M_WB_North24P_Sumi66204_0846120000_WBN24PTE_36045_384_3072.wav,2.688,87314,THA ON AN TOLRAPARA MONDIRITI
IISc_VaaniProject_M_WB_North24P_Sona95274_1238490000_WBN24PSP_193606_16512_19200.wav,2.688,87314,CILIGULO PITONE BENDELGORARITER
IISc_VaaniProject_M_WB_North24P_Saty96122_0408390000_CGBTBR_176163_10496_13184.wav,2.688,87314,CUVERITIY
IISc_VaaniProject_M_WB_North24P_Apar09686_1101190000_WBN24PTNT_228734_11626_14314.wav,2.688,87314,AS YER FROM SADYPESONI GOD THAT HE
IISc_VaaniProject_M_WB_North24P_Saty96122_0654540000_CGKDSTF_8680_1162_3850.wav,2.688,87314,AT TOCRE EGILIPI BA MANO
IISc_VaaniProject_M_WB_North24P_Mant58749_1646570000_WBN24PFN_213436_1098_3786.wav,2.688,87314,A PARCI PITORI ELATI
IISc_VaaniProject_M_WB_North24P_03714953_1002410000_WBN24PSR_213361_19925_22613.wav,2.688,87314,LORDIOBARAGAHICANI ESHURT ONMY
IISc_VaaniProject_M_WB_North24P_39838138_1357210000_UPVNHIS_234427_17621_20309.wav,2.688,87314,BE WE NO NOTON GINI SHE ECLIED OR BEV HER
IISc_VaaniProject_M_WB_North24P_Amit67031_1642350000_WBN24POF_220362_8373_11061.wav,2.688,87314,A COMADER POREO JO NA TE PARTINA
IISc_VaaniProject_M_WB_North24P_Ratu58504_1915350000_BS_252137_15989_18677.wav,2.688,87314,EBASTANTING A POTOU LOG JON JATTAT GORY
IISc_VaaniProject_M_WB_North24P_40723931_0424280000_BHJHBA_9395_1578_4266.wav,2.688,87314,E TIICTI JUL CATRA DOCAN
IISc_VaaniProject_M_WB_North24P_20546377_1819570000_WBN24PTA_37179_15402_18090.wav,2.688,87314,EBON ET DOCANTI BONTAXI PITRONY
IISc_VaaniProject_M_WB_North24P_65028882_1602310000_CGBMEX_346487_2805_5493.wav,2.688,87314,SIFFIN HIS HAT TO TAT TO I WHILE IF I SHUN GONOWAITS E
IISc_VaaniProject_M_WB_North24P_00174231_0933010000_WBN24PIM_295405_1429_4117.wav,2.688,87314,IPIATI COLLEGE COLLEGEN
IISc_VaaniProject_M_WB_North24P_23379906_1113570000_WBBK_232971_7840_10528.wav,2.688,87314,I II E DE BESWOLWACISHAL CANY
IISc_VaaniProject_M_WB_North24P_Souv07474_1619210000_UPVNINCG_147071_15882_18570.wav,2.688,87314,A BITO NO NI GOTS PALOUTTY
IISc_VaaniProject_M_WB_North24P_79570888_0818300000_BHDM_142163_8437_11125.wav,2.688,87314,DECANIQUITRELONG SHOR AN DOLEVARA
IISc_VaaniProject_M_WB_North24P_Kous64181_1500330000_CGKDOTHER_301478_12416_15104.wav,2.688,87314,ODE LAC TODE MA SPICF
IISc_VaaniProject_M_WB_North24P_Sanu45645_1028540000_WBN24PWAS_156035_13269_15957.wav,2.688,87314,MY RODGY NIS TO DHEY THIN ONED KADAGE
IISc_VaaniProject_M_WB_North24P_74448752_0604050000_WBN24POTHER_295342_14954_17642.wav,2.688,87314,HOM BUT E LUNSHO WOULDEBEN BILLONY GOD ALIKE
